Name,RA,Dec,Con,OT,Mag,Diam,Other
IC 5370,0.038100,32.738390,AND,GX,14.89,0.776,S0-a
IC 5371,0.061500,32.832000,AND,GX,15.89,0.513,
IC 5373,0.120000,32.782310,AND,GX,15.23,0.676,Sb
IC 5376,0.332400,34.525720,AND,GX,14.75,1.660,Sab
IC 1534,3.439350,48.151220,AND,GX,15.12,1.023,S0
IC 1535,3.489000,48.157890,AND,GX,15.17,0.977,Sb
IC 1536,3.579150,48.143190,AND,GX,15.47,0.813,E
IC 1550,6.115200,38.185690,AND,GX,15.03,0.912,S0
IC 69,15.348600,31.040810,PSC,GX,15.36,0.759,SABb
IC 1618,16.483350,32.412100,PSC,GX,15.59,0.871,S0
IC 1619,16.843500,33.067250,PSC,GX,15.36,0.759,S0
IC 1647,18.310950,38.885220,AND,GX,15.35,0.891,Sc
IC 1648,18.425550,33.218110,PSC,GX,15.14,0.398,S0
IC 1659,19.024950,30.349110,PSC,GX,14.64,0.832,E
IC 1668,19.720800,33.172820,PSC,GX,15.75,0.347,Sc
IC 1666,19.972650,32.466940,PSC,GX,14.43,0.933,Sc
IC 1669,20.028750,33.185100,PSC,GX,15.83,0.776,
IC 1676,20.244000,30.259500,PSC,GX,15.66,0.589,E
IC 1677,20.279550,33.216080,PSC,GX,15.82,0.646,Sc
IC 1682,20.554650,33.260070,PSC,GX,14.50,0.851,Sab
IC 1732,27.699600,35.932780,AND,GX,14.86,1.318,S0-a
IC 200,31.705350,31.157500,TRI,GX,15.31,0.661,Sc
IC 1785,34.087650,32.666500,TRI,GX,15.54,0.813,S0
IC 1789,34.463400,32.396020,TRI,GX,14.63,1.950,Sa
IC 1792,34.754700,34.462420,TRI,GX,14.77,1.380,Sb
IC 1793,35.385000,32.544440,TRI,GX,14.75,1.288,Sab
IC 1799,37.191000,45.970610,AND,GX,15.19,0.794,Sc
IC 1815,38.583300,32.429440,TRI,GX,14.33,1.349,S0
IC 1823,39.654150,32.069750,TRI,GX,15.04,1.380,Sc
IC 259,42.441750,41.051700,PER,GX,15.52,1.479,S0-a
IC 257,42.440250,46.976000,PER,GX,13.86,1.950,E
IC 258,42.420300,41.054930,PER,GX,15.38,0.692,S0
IC 260,42.753600,46.954860,PER,GX,14.89,1.549,E
IC 262,42.930300,42.828460,PER,GX,14.69,2.089,S0
IC 265,43.683300,41.655160,PER,GX,15.52,0.708,E
IC 266,43.770150,42.262450,PER,GX,16.08,0.741,S0-a
IC 278,45.376800,37.766060,PER,GX,14.69,2.188,E
IC 288,46.887150,42.387530,PER,GX,14.95,1.000,Sab
IC 290,47.428050,40.974150,PER,GX,15.46,1.230,Sb
IC 296,47.763000,40.622080,PER,GX,15.19,1.479,S0-a
IC 305,48.765900,37.860110,PER,GX,15.42,0.794,E
IC 301,48.698850,42.222650,PER,GX,14.72,1.259,E
IC 309,49.026150,40.804470,PER,GX,14.75,1.023,S0
IC 1901,49.011000,37.112580,PER,GX,15.43,0.912,S0-a
IC 1900,48.979950,37.153940,PER,GX,14.96,0.832,S0
IC 1902,49.051800,37.177420,PER,GX,15.70,0.692,S0-a
IC 310,49.179150,41.324840,PER,GX,13.86,1.514,S0
IC 311,49.194600,40.003650,PER,GX,15.65,1.000,Sb
IC 1907,49.892700,41.580420,PER,GX,15.39,0.912,S0
IC 316,50.333100,41.928940,PER,GX,15.26,0.457,
IC 313,50.241150,41.893840,PER,GX,14.83,1.259,E
IC 320,51.496500,40.788700,PER,GX,15.17,1.122,Sab
IC 334,56.321250,76.638350,CAM,GX,12.62,2.344,S?
IC 2005,59.414700,36.787470,PER,GX,16.57,0.339,E
IC 2027,61.665000,37.115750,PER,GX,15.54,0.933,E
IC 442,99.051000,82.969240,CAM,GX,14.04,1.259,S0-a
IC 445,99.338700,67.859810,CAM,GX,14.37,0.871,S0
IC 449,101.421150,71.343830,CAM,GX,13.70,1.778,E
IC 451,103.216650,74.480720,CAM,GX,14.76,1.349,SABb
IC 2175,104.958450,35.458030,AUR,GX,15.01,1.072,Sc
IC 2176,106.882650,32.469810,GEM,GX,15.03,0.933,E
IC 2178,106.906800,32.512470,GEM,GX,15.95,0.589,
IC 2174,107.273400,75.353000,CAM,GX,14.39,0.776,SBa
IC 459,107.661000,50.177140,LYN,GX,15.79,0.589,
IC 458,107.642700,50.118710,LYN,GX,14.38,0.912,E-S0
IC 2179,108.884700,64.926190,CAM,GX,13.52,0.851,E
IC 2185,110.816850,32.495330,GEM,GX,14.88,0.603,Sbc
IC 2184,112.353300,72.128250,CAM,GX,14.29,0.871,Sbc
IC 2196,113.540550,31.405890,GEM,GX,13.96,1.660,E
IC 2194,113.417550,31.334390,GEM,GX,14.96,1.514,S0-a
IC 455,113.740050,85.537170,CEP,GX,14.28,1.047,S0
IC 469,118.996200,85.158890,CEP,GX,13.38,2.344,SABa
IC 2209,119.059200,60.304140,CAM,GX,14.37,0.832,SBb
IC 499,131.320500,85.739920,CAM,GX,13.78,1.862,Sa
IC 512,135.957000,85.501670,CAM,GX,13.23,1.698,SABc
IC 2600,161.661600,72.320440,UMA,GX,15.58,0.631,
IC 2601,161.805300,72.323000,UMA,GX,15.46,nan,E
IC 2738,170.345850,34.356780,UMA,GX,15.12,0.851,E-S0
IC 2744,170.427300,34.362890,UMA,GX,15.25,1.122,E-S0
IC 801,188.437500,52.254720,CVN,GX,14.74,1.096,Sa
IC 4086,195.428250,36.648280,CVN,GX,15.58,0.813,SABc
IC 945,206.952300,72.049920,UMI,GX,15.91,0.562,Sbc
IC 954,207.487200,71.164500,UMI,GX,14.45,0.955,Sab
IC 4409,215.388750,31.585670,BOO,GX,15.16,0.794,Sbc
IC 4470,217.094850,78.885560,UMI,GX,15.15,0.891,Sb
IC 1028,218.318400,41.650370,BOO,GX,14.74,1.047,Sbc
IC 1046,219.472650,69.014420,UMI,GX,14.85,0.776,Sc
IC 1083,223.889100,68.408530,UMI,GX,15.12,0.724,Sbc
IC 1100,226.586700,62.980970,DRA,GX,14.20,0.813,Sbc
IC 1139,232.359000,82.584000,UMI,GX,15.72,0.646,
IC 1143,232.735200,82.455800,UMI,GX,14.62,1.445,E
IC 1145,236.035650,72.431170,UMI,GX,15.03,1.445,Sbc
IC 1146,237.091950,69.385470,DRA,GX,14.65,1.288,S0
IC 1147,237.548550,69.560110,DRA,GX,15.52,0.457,
IC 1187,239.792400,70.556940,UMI,GX,15.43,nan,Sbc
IC 1212,243.878250,64.225060,DRA,GX,15.32,0.776,E
IC 1215,243.896550,68.397610,DRA,GX,14.04,0.912,SBbc
IC 1216,243.980700,68.349830,DRA,GX,15.05,0.759,Sc
IC 1218,244.154700,68.202570,DRA,GX,14.53,0.912,Sb
IC 1225,249.218100,67.629160,DRA,GX,15.24,1.380,Sb
IC 1237,254.066850,55.026430,DRA,GX,14.60,1.950,Sbc
IC 4649,258.959850,57.366810,DRA,GX,15.60,1.047,Sab
IC 1263,263.280150,43.822020,HER,GX,14.66,1.622,Sb
IC 1264,263.320350,43.629270,HER,GX,15.52,1.380,S0
IC 1279,272.814150,36.007840,HER,GX,14.30,2.344,Sb
IC 1281,272.909100,35.997440,HER,GX,15.68,0.562,
IC 4708,273.442350,61.157280,DRA,GX,15.76,0.501,
IC 1286,274.059450,55.591030,DRA,GX,14.78,1.413,Sab
IC 1288,277.343550,39.713310,LYR,GX,14.24,1.096,SBa
IC 1289,277.510050,39.964000,LYR,GX,15.53,0.661,
IC 1291,278.469000,49.278560,DRA,GX,13.61,1.318,Sd
IC 4772,279.985200,40.026420,LYR,GX,15.27,0.603,E
IC 1296,283.328400,33.066560,LYR,GX,15.39,1.000,SBbc
IC 4867,291.633300,50.125250,CYG,GX,14.32,1.445,S0-a
IC 1301,291.655650,49.758370,CYG,GX,14.75,1.122,Sc
IC 1302,292.720350,35.785180,CYG,GX,14.08,0.955,SABc
IC 1303,292.875450,35.876500,CYG,GX,14.83,1.175,Sc
IC 5180,332.800050,38.927330,LAC,GX,14.61,1.380,E
IC 1476,348.567900,30.551470,PEG,GX,15.53,0.912,S0-a
IC 1502,354.086400,75.648170,CEP,GX,14.65,1.000,S0-a
IC 5355,356.813700,32.782750,AND,GX,14.49,1.000,SBc
IC 5369,359.960550,32.702390,AND,GX,15.29,0.912,S0-a
IC 2197,113.605350,31.421970,GEM,GX,17.07,0.501,
IC 316,50.332950,41.930600,PER,GX,nan,nan,
IC 2993,181.527450,32.893900,UMA,GX,nan,nan,
IC 1259,261.857550,58.516700,DRA,GX,14.00,nan,
IC 522,133.645500,57.166720,UMA,GX,13.89,1.230,S0
IC 1226,250.277400,46.004050,HER,GX,15.32,0.575,SBa
IC 2402,131.995950,31.785680,CNC,GX,15.39,0.813,S0-a
IC 2527,150.027150,38.172190,LMI,GX,15.63,0.575,SBc
IC 4492,220.641150,37.452300,BOO,GX,15.34,0.631,E
IC 2515,148.664250,37.408570,LMI,GX,14.98,1.122,Sb
IC 694,172.128300,58.561840,UMA,GX,13.32,0.214,Sm
IC 1049,219.888000,62.002950,DRA,GX,14.73,0.912,Sa
IC 646,162.896550,55.465780,UMA,GX,15.39,0.851,Sa
IC 712,173.705400,49.077710,UMA,GX,14.24,3.020,E
IC 2984,179.782500,30.697560,UMA,GX,15.74,0.741,SBd
IC 3687,190.563000,38.502280,CVN,GX,13.75,3.311,IAB
IC 316,50.332950,41.931930,PER,GX,14.98,1.072,S?
IC 598,153.202350,43.145530,UMA,GX,13.74,1.660,S0-a
IC 1210,243.625500,62.536690,DRA,GX,14.96,1.380,Sab
IC 1690,20.956350,33.156110,PSC,GX,14.98,nan,S0
IC 1636,17.906100,33.354190,PSC,GX,15.21,0.537,S0
IC 1692,21.164700,33.235690,PSC,GX,15.70,0.501,S0
IC 1673,20.193000,33.044940,PSC,GX,14.79,0.537,E
IC 1638,18.090900,33.364510,PSC,GX,14.99,0.741,E
IC 1679,20.435700,33.493040,PSC,GX,15.55,0.603,S0-a
IC 1153,239.262600,48.168390,HER,GX,13.71,1.202,S0
IC 750,179.717550,42.722440,UMA,GX,12.82,2.089,Sab
IC 1029,218.113500,49.904780,BOO,GX,12.22,2.754,SABb
IC 66,15.135450,30.797180,PSC,GX,14.94,1.230,Sa
IC 65,15.230850,47.682010,AND,GX,13.60,2.570,Sbc
IC 1735,27.715350,33.092270,TRI,GX,15.28,0.851,S0
IC 381,71.118600,75.639720,CAM,GX,13.20,1.479,SABb
IC 396,74.495700,68.323540,CAM,GX,12.98,2.399,Sbc
IC 2166,96.731700,59.080080,LYN,GX,13.40,2.188,SABc
IC 529,139.636500,73.759740,CAM,GX,12.59,3.236,Sc
IC 1129,233.003400,68.246360,UMI,GX,13.72,1.000,Sc
IC 1265,264.164400,42.088170,HER,GX,14.04,1.862,Sab
IC 1441,333.829650,37.301500,LAC,GX,15.44,1.072,SBb
IC 4182,196.456500,37.604950,CVN,GX,12.53,6.026,Sm
IC 4213,198.046500,35.670530,CVN,GX,13.98,2.512,Sc
IC 2233,123.495300,45.741820,LYN,GX,12.45,2.884,SBc
IC 292,47.553900,40.765740,PER,GX,14.18,1.202,Scd
IC 1251,257.554650,72.410600,DRA,GX,14.48,1.202,Sc
IC 10,5.096250,59.293100,CAS,GX,11.78,6.607,IB
IC 284,46.541400,42.372020,PER,GX,12.52,4.266,Sd
IC 709,173.560650,49.043180,UMA,GX,14.94,1.047,E
IC 3003,181.885950,32.813000,COM,GX,15.03,0.794,S0-a
IC 3713,191.013150,41.168880,CVN,GX,15.14,0.692,S0-a
IC 4357,210.181950,31.894090,CVN,GX,14.87,0.933,Sbc
IC 1201,241.423500,69.593720,DRA,GX,15.93,0.676,Sb
IC 1222,248.788200,46.213940,HER,GX,14.08,1.514,Sbc
IC 4660,260.438550,75.848680,UMI,GX,14.41,1.288,Sb
IC 1267,264.691050,59.373140,DRA,GX,14.17,1.380,SBb
IC 1277,272.613600,31.003110,HER,GX,15.06,0.977,Sc
IC 4282,202.832400,47.183860,CVN,GX,17.83,0.398,
IC 463,107.753700,50.118670,LYN,GX,12.45,nan,
IC 1652,18.734400,31.948520,PSC,GX,14.23,1.318,S0-a
IC 4061,195.242250,39.583920,CVN,GX,13.48,nan,
IC 2193,113.348850,31.483560,GEM,GX,14.61,1.479,Sb
IC 467,112.576650,79.872470,CAM,GX,13.20,1.995,SABc
IC 2389,131.990400,73.539330,CAM,GX,13.96,1.288,SBb
IC 2400,131.996550,38.069780,LYN,GX,15.19,0.891,Sc
IC 171,28.792500,35.281940,TRI,GX,13.69,2.239,S0-a
IC 304,48.755700,37.881780,PER,GX,14.76,1.047,Sb
IC 312,49.534950,41.754360,PER,GX,14.64,1.202,E
IC 391,74.337600,78.189010,CAM,GX,12.99,1.380,Sc
IC 1675,20.249100,34.248670,AND,GX,14.27,0.724,Sab
IC 1689,20.949150,33.054950,PSC,GX,15.01,0.617,S0
IC 1718,24.611550,33.366500,TRI,GX,14.96,0.676,
IC 2620,165.599700,38.505030,UMA,GX,15.09,1.047,S0-a
IC 4166,196.327650,31.442260,CVN,GX,15.12,1.000,Sab
IC 4239,201.106050,30.959220,CVN,GX,15.21,0.871,S0-a
IC 4542B,230.525700,33.146300,BOO,GX,nan,0.275,Sb
IC 1154,238.119150,70.375140,UMI,GX,14.67,1.778,E
IC 1214,244.048800,65.968750,DRA,GX,14.95,1.047,S0-a
IC 1231,251.745900,58.423170,DRA,GX,13.77,1.862,Sc
IC 4638,255.307050,33.513150,HER,GX,15.63,0.676,SABb
IC 1525,359.815800,46.889250,AND,GX,13.29,1.778,Sb
IC 1784,34.053300,32.649530,TRI,GX,14.04,1.413,Sbc
IC 239,39.115950,38.969030,AND,GX,11.89,4.266,SABc
IC 1654,18.799200,30.194860,PSC,GX,14.64,1.000,Sa
IC 1683,20.661900,34.437000,AND,GX,14.13,1.318,Sb
IC 1874,46.591500,36.014530,PER,GX,14.70,0.933,S0-a
IC 440,94.805850,80.068470,CAM,GX,14.20,1.778,Sb
IC 450,103.051500,74.427000,CAM,GX,14.93,1.380,S0-a
IC 2199,113.732250,31.276280,GEM,GX,13.55,1.023,SBbc
IC 2204,115.325400,34.232180,GEM,GX,15.31,0.891,Sab
IC 2434,136.817250,37.215420,LYN,GX,14.50,1.288,SBbc
IC 2574,157.097850,68.412090,UMA,GX,10.83,12.882,SABm
IC 4340,208.389750,37.387020,CVN,GX,14.54,1.259,E-S0
IC 4341,208.392750,37.522290,CVN,GX,14.79,0.933,Sc
IC 1090,225.940800,42.699620,BOO,GX,15.23,0.575,Sab
IC 1262,263.258400,43.759580,HER,GX,14.71,1.622,E
IC 511,130.210200,73.486610,CAM,GX,14.46,1.230,S0-a
IC 475,116.788500,30.488770,GEM,GX,14.83,0.759,Sa
IC 527,137.424000,37.601610,LYN,GX,14.69,1.380,SBc
IC 3717,191.095650,39.522340,CVN,GX,16.01,0.794,E?
IC 4165,196.237350,39.924530,CVN,GX,15.36,0.631,Sc
IC 1228,250.527150,65.585470,DRA,GX,14.41,1.318,Sb
IC 4566,234.175650,43.539340,BOO,GX,14.12,1.349,Sb
IC 1680,20.463150,33.282370,PSC,GX,15.08,0.708,S0-a
IC 1687,20.829450,33.277610,PSC,GX,15.02,0.676,S0-a
IC 1733,27.678750,33.081970,TRI,GX,14.15,1.549,E
IC 178,29.728650,36.674730,AND,GX,14.06,0.933,Sab
IC 179,30.048000,38.021420,AND,GX,13.56,1.122,E
IC 293,47.733900,41.137080,PER,GX,15.33,1.047,S0-a
IC 342,56.705400,68.101390,CAM,GX,9.68,19.953,SABc
IC 356,61.945350,69.812420,CAM,GX,11.56,3.981,Sb
IC 461,107.687550,50.081330,LYN,GX,15.63,0.631,
IC 464,107.769900,50.136920,LYN,GX,14.74,0.794,E
IC 471,115.901850,49.667550,LYN,GX,14.22,0.661,E
IC 520,133.426200,73.490920,CAM,GX,12.67,2.089,SABa
IC 708,173.496900,49.062110,UMA,GX,14.14,1.514,E
IC 4062,195.244350,39.858940,CVN,GX,14.89,0.380,SABb
IC 1065,222.339900,63.270630,DRA,GX,14.49,0.891,S0
IC 1211,244.216500,53.005970,DRA,GX,13.83,1.349,E
IC 1392,323.886150,35.398360,CYG,GX,12.95,1.514,E-S0
IC 937,206.120700,55.630070,UMA,GX,17.50,0.525,Sab
IC 3669,190.405800,41.141790,CVN,GX,19.14,nan,
IC 2211,119.440200,32.558170,GEM,GX,14.66,0.813,SBa
IC 2212,119.738400,32.612280,GEM,GX,15.48,0.724,S0-a
IC 2222,121.311600,37.472580,LYN,GX,15.50,0.794,SBbc
IC 2225,121.367100,35.946660,LYN,GX,14.79,1.072,SBa
IC 2380,127.182900,30.404560,CNC,GX,15.27,0.794,S0
IC 2376,127.108950,30.407750,CNC,GX,15.65,0.891,E
IC 2378,127.131900,30.431300,CNC,GX,14.38,1.318,E-S0
IC 2374,127.092300,30.443190,CNC,GX,16.09,0.525,SBb
IC 2383,127.422450,30.687940,CNC,GX,15.52,0.617,E-S0
IC 2385,128.793150,37.265990,LYN,GX,15.07,0.794,Sbc
IC 2384,128.597850,32.434810,CNC,GX,15.39,0.871,S0-a
IC 2401,132.042900,37.755370,LYN,GX,14.92,1.122,S0
IC 2405,132.178200,37.218710,LYN,GX,15.01,0.759,Sbc
IC 2427,135.257100,37.875420,LYN,GX,15.57,0.741,E
IC 2444,138.211950,30.212330,CNC,GX,15.32,0.813,S0-a
IC 2445,138.302700,31.808290,CNC,GX,15.45,0.759,SBbc
IC 2467,141.219750,38.351770,LMI,GX,14.73,0.955,E
IC 2468,141.256200,38.344080,LMI,GX,15.98,0.513,S0
IC 2478,142.003800,30.037020,LEO,GX,15.65,0.575,E
IC 2483,142.357350,30.994680,LEO,GX,15.71,0.661,Sb
IC 2491,143.809200,34.731670,LMI,GX,14.87,0.871,S0
IC 2493,144.073200,37.364020,LMI,GX,14.73,0.955,E
IC 2496,144.685350,34.726750,LMI,GX,15.44,0.724,Sbc
IC 2500,145.597350,36.349710,LMI,GX,14.90,1.349,SBab
IC 2508,146.779650,33.508080,LMI,GX,15.81,0.692,E
IC 2516,148.701450,37.686960,LMI,GX,14.86,0.977,E-S0
IC 2519,148.995000,34.036620,LMI,GX,15.48,nan,E
IC 2518,148.993800,37.155520,LMI,GX,15.73,0.692,E
IC 2521,149.315550,33.976280,LMI,GX,15.67,0.617,SBbc
IC 2524,149.386950,33.619680,LMI,GX,14.90,0.741,S0-a
IC 2525,149.603850,37.101920,LMI,GX,15.81,0.646,E
IC 2530,150.379350,37.203940,LMI,GX,14.85,0.955,E
IC 2535,151.132650,38.006030,LMI,GX,14.78,0.851,Sb
IC 2540,151.694550,31.475760,LMI,GX,15.25,0.912,E-S0
IC 2542,151.960500,34.315260,LMI,GX,14.55,1.047,SBc
IC 2544,152.123850,33.346390,LMI,GX,15.47,0.513,SBcd
IC 2543,152.098500,37.841620,LMI,GX,15.83,0.741,Sb
IC 2547,152.518650,36.502490,LMI,GX,15.76,0.813,Sb
IC 2549,152.542350,36.464800,LMI,GX,16.03,0.468,Sbc
IC 2557,154.024500,38.109240,LMI,GX,15.57,0.603,S0-a
IC 2561,154.785900,34.675050,LMI,GX,14.89,0.891,Sb
IC 2566,155.580900,36.582970,LMI,GX,14.88,0.977,S0-a
IC 2568,155.625000,36.599260,LMI,GX,15.03,1.096,SBa
IC 2577,157.006050,32.763890,LMI,GX,15.50,0.708,Sb
IC 2591,159.161100,35.052970,LMI,GX,14.63,1.000,SBc
IC 2606,162.573450,37.956170,LMI,GX,14.58,1.072,S0-a
IC 2608,162.564750,32.768180,LMI,GX,15.52,0.794,SBc
IC 2607,162.578850,37.993920,LMI,GX,15.36,0.759,SBab
IC 644,162.947400,55.385720,UMA,GX,15.79,0.794,E
IC 2617,165.532200,38.664230,UMA,GX,14.95,0.891,S0
IC 2616,165.523950,38.787290,UMA,GX,15.44,0.661,E
IC 2619,165.563550,37.966140,UMA,GX,15.66,nan,E
IC 2615,165.509400,37.945210,UMA,GX,15.45,nan,S0-a
IC 674,167.776500,43.633020,UMA,GX,14.49,1.380,Sab
IC 2751,170.512800,34.314780,UMA,GX,15.35,0.977,Sab
IC 687,171.072150,47.847530,UMA,GX,14.83,1.072,E
IC 691,171.684600,59.155460,UMA,GX,12.78,1.148,S0
IC 2861,172.245750,38.851220,UMA,GX,15.24,0.832,S0-a
IC 705,173.234700,50.241890,UMA,GX,15.11,0.776,S0
IC 2925,173.305200,34.265130,UMA,GX,15.34,0.479,S0-a
IC 711,173.694000,48.956090,UMA,GX,15.14,0.871,E
IC 2947,174.379050,31.362350,UMA,GX,14.66,0.759,SBm
IC 2946,174.373650,32.252440,UMA,GX,15.03,nan,SBab
IC 2950,175.408050,37.992090,UMA,GX,14.88,0.661,Sc
IC 2952,176.071350,33.351380,UMA,GX,15.78,0.355,Sbc
IC 731,176.325300,49.570410,UMA,GX,16.25,0.692,SBc
IC 729,176.326350,33.335790,UMA,GX,15.27,nan,S0
IC 2958,176.426400,33.154430,UMA,GX,15.79,0.708,Sbc
IC 2961,176.956500,31.344760,UMA,GX,15.92,0.479,S0
IC 2967,177.729750,30.850790,UMA,GX,14.85,0.851,E
IC 2971,178.364700,30.696880,UMA,GX,15.76,0.708,E
IC 2985,179.803050,30.731190,UMA,GX,15.38,0.891,S0
IC 751,179.719050,42.570370,UMA,GX,14.97,1.096,Sb
IC 752,179.812500,42.566850,UMA,GX,15.49,0.575,SBc
IC 2986,179.956650,30.844430,UMA,GX,14.73,1.000,S0
IC 2987,180.852300,38.813340,UMA,GX,15.50,0.603,SBbc
IC 758,181.049400,62.505390,UMA,GX,14.30,1.738,Sc
IC 2999,181.489650,31.348460,UMA,GX,15.81,0.661,Sc
IC 2993,181.531350,32.894770,UMA,GX,16.07,0.646,Sc
IC 2993,181.523100,32.893060,UMA,GX,16.36,0.363,Sbc
IC 3001,181.570050,33.525890,UMA,GX,15.56,0.724,SBbc
IC 3002,181.767450,33.382860,CVN,GX,15.80,0.617,Sc
IC 3007,181.878150,31.348150,COM,GX,15.64,0.692,E
IC 3014,182.154150,38.831800,CVN,GX,14.60,0.832,Sb
IC 3022,182.509950,38.740000,CVN,GX,14.26,nan,E
IC 3330,186.484650,30.843590,COM,GX,14.98,1.122,Sab
IC 3697,190.745100,39.845680,CVN,GX,15.88,0.776,Sb
IC 3723,191.127450,40.737050,CVN,GX,15.68,0.331,S?
IC 3729,191.221350,39.351200,CVN,GX,16.65,0.339,SBb
IC 3746,191.383050,37.823580,CVN,GX,16.10,0.537,Sbc
IC 3758,191.498550,40.774800,CVN,GX,15.28,0.575,E
IC 3772,191.733750,36.530940,CVN,GX,15.59,0.832,Sbc
IC 3778,191.758050,40.596420,CVN,GX,15.47,0.550,Sbc
IC 3783,191.866050,40.566530,CVN,GX,15.50,0.661,Sbc
IC 3774,191.754600,36.288340,CVN,GX,15.71,0.977,Sbc
IC 822,191.939850,30.077070,COM,GX,15.46,0.741,E
IC 3795,192.021300,40.719640,CVN,GX,15.68,0.891,E
IC 3810,192.244800,40.595910,CVN,GX,15.37,0.955,Sbc
IC 3816,192.368700,37.230310,CVN,GX,15.66,0.813,E
IC 3832,192.705000,39.810470,CVN,GX,16.37,0.457,SBc
IC 830,192.818850,53.696320,UMA,GX,14.10,1.148,S0-a
IC 826,192.832950,31.059700,COM,GX,14.85,0.692,SBab
IC 3844,193.027050,39.818280,CVN,GX,16.44,0.389,Sc
IC 3850,193.164600,40.103090,CVN,GX,15.50,0.724,E
IC 3862,193.471200,36.086890,CVN,GX,16.40,0.871,Sd
IC 3879,193.632750,38.628580,CVN,GX,16.14,0.631,Sbc
IC 3888,193.693200,39.571250,CVN,GX,15.30,0.891,Sa
IC 3895,193.788300,39.203220,CVN,GX,15.59,0.708,Sb
IC 3892,193.775100,39.221940,CVN,GX,15.23,1.202,S0-a
IC 3904,193.940100,36.293420,CVN,GX,15.72,0.617,SABb
IC 3916,194.129850,38.613430,CVN,GX,15.22,0.891,Sab
IC 3940,194.568900,35.838670,CVN,GX,15.75,0.646,Sb
IC 3942,194.650950,36.132050,CVN,GX,16.88,0.468,E
IC 3975,194.815350,38.882790,CVN,GX,15.17,0.871,S0-a
IC 3966,194.804550,35.855370,CVN,GX,15.46,0.741,Sc
IC 3967,194.803800,36.129270,CVN,GX,15.50,0.759,E?
IC 4003,194.913900,38.815530,CVN,GX,15.10,1.072,E
IC 4004,194.928150,38.811310,CVN,GX,15.41,0.871,E
IC 4028,195.067200,36.254160,CVN,GX,15.32,0.776,Sc
IC 4056,195.184650,39.754080,CVN,GX,16.03,0.676,SBbc
IC 4049,195.177750,36.345490,CVN,GX,14.98,1.072,S0
IC 4060,195.219000,40.584560,CVN,GX,15.11,0.794,Sb
IC 4073,195.357000,39.914260,CVN,GX,15.54,0.813,Sab
IC 4065,195.295800,39.744480,CVN,GX,15.43,0.724,SBb
IC 4067,195.334050,39.899090,CVN,GX,15.90,0.562,E?
IC 4077,195.391950,37.386220,CVN,GX,16.26,0.427,SBbc
IC 4103,195.579300,38.017520,CVN,GX,15.86,0.759,Sbc
IC 4100,195.520500,40.408380,CVN,GX,14.71,1.148,Sc
IC 4108,195.631500,38.478510,CVN,GX,15.47,0.708,E
IC 4118,195.715350,38.292940,CVN,GX,15.45,0.631,SBb
IC 4115,195.703050,37.223210,CVN,GX,15.86,0.562,Sbc
IC 4127,195.822450,38.046880,CVN,GX,16.03,0.589,Sab
IC 4123,195.774150,38.314520,CVN,GX,15.65,0.550,SBb
IC 4171,196.328250,36.102810,CVN,GX,16.02,0.708,Scd
IC 4188,196.509750,36.328240,CVN,GX,16.54,0.468,Sbc
IC 4193,196.526400,39.423630,CVN,GX,15.54,0.490,Sbc
IC 4187,196.498350,36.298500,CVN,GX,15.67,0.550,E-S0
IC 4178,196.423050,36.017410,CVN,GX,16.39,0.631,I
IC 4201,196.963350,35.834890,CVN,GX,15.50,0.661,E
IC 853,197.173950,52.774300,UMA,GX,14.50,1.023,Sab
IC 1229,251.245050,51.308100,DRA,GX,16.89,0.447,Sb
IC 1230,251.256600,51.260380,HER,GX,15.46,0.933,E
IC 875,199.281450,57.539470,UMA,GX,13.84,1.549,S0
IC 4225,200.003850,31.981320,CVN,GX,14.98,1.660,S0-a
IC 4226,200.126850,32.003730,CVN,GX,15.34,0.490,S0-a
IC 4227,200.222850,32.190790,CVN,GX,15.63,0.537,SBb
IC 4256,201.763350,30.976780,CVN,GX,15.65,0.661,Sb
IC 4271,202.339350,37.413960,CVN,GX,15.25,0.871,SBbc
IC 4269,202.337550,37.622920,CVN,GX,10.79,0.457,E
IC 4300,203.854950,33.419770,CVN,GX,15.74,0.229,E
IC 4301,203.899200,33.374580,CVN,GX,15.61,1.288,SBb
IC 4305,203.993100,33.473910,CVN,GX,14.79,0.977,S0
IC 4306,204.081750,33.423460,CVN,GX,15.44,1.096,Sa
IC 907,204.845850,51.051040,UMA,GX,15.29,1.096,Sb
IC 942,206.921400,56.621650,UMA,GX,15.12,1.000,E
IC 951,207.946650,50.978350,UMA,GX,14.39,1.047,Scd
IC 4356,209.687850,37.490670,CVN,GX,15.89,0.550,S0
IC 4371,211.084950,33.321410,CVN,GX,16.00,0.891,Sbc
IC 4370,211.041750,33.337510,CVN,GX,15.90,1.288,Sa
IC 4369,211.045350,33.307800,CVN,GX,15.13,0.813,SBa
IC 4380,212.508750,37.551000,BOO,GX,15.23,0.724,SBcd
IC 990,213.955050,39.797900,BOO,GX,15.40,0.537,E
IC 4403,214.570350,31.653810,BOO,GX,14.76,1.230,SBa
IC 4422,216.496350,30.473780,BOO,GX,15.25,0.741,E
IC 4431,216.789600,30.948230,BOO,GX,14.85,1.096,Sb
IC 4435,216.850950,37.471380,BOO,GX,15.06,0.933,E
IC 4446,217.255500,37.463110,BOO,GX,15.83,0.776,Sc
