Name,RA,Dec,Con,OT,Mag,Diam,Other
VV 1378,159.850850,39.081550,LMI,PG,16.00,0.007,
VV 1379,159.957900,-36.036100,ANT,PG,13.93,0.050,
VV 138,123.310800,45.991100,LYN,PG,12.32,0.043,Arp 6
VV 1380,160.658300,77.494700,DRA,PG,15.00,0.040,7Zw341;Arp 156
VV 1381,160.896700,-10.155600,SEX,PG,14.50,0.022,
VV 1382,160.966700,1.953300,SEX,PG,15.50,0.020,
VV 1383,161.353750,39.169150,LMI,PG,15.00,0.011,
VV 1384,161.499150,34.965950,LMI,PG,14.12,0.004,
VV 1385,161.559600,-21.794400,HYA,PG,15.50,0.010,
VV 1386,161.972500,10.896700,LEO,PG,14.70,0.025,
VV 1387,162.051700,26.602800,LMI,PG,15.50,0.015,
VV 1388,162.149150,66.367400,UMA,PG,14.50,0.016,7Zw346
VV 1389,162.285200,29.815600,LMI,PG,15.66,0.013,
VV 139,229.854550,20.896800,SER,PG,14.96,0.014,
VV 1390,162.506050,-14.750150,HYA,PG,15.50,0.014,
VV 1391,162.589350,41.467400,UMA,PG,14.50,0.006,
VV 1392,162.716700,1.174050,SEX,PG,14.90,0.022,
VV 1393,162.953350,51.016550,UMA,PG,14.10,0.038,
VV 1394,163.007700,79.150550,DRA,PG,14.50,0.011,
VV 1395,163.291700,-10.524700,CRT,PG,15.00,0.015,
VV 1396,163.606250,54.301400,UMA,PG,12.48,0.086,Arp 205
VV 1397,163.627050,17.314750,LEO,PG,12.83,0.059,
VV 1398,163.862900,17.146100,LEO,PG,14.30,0.040,
VV 1399,164.057100,-20.852200,CRT,PG,15.13,0.037,
VV 14,163.666450,56.986400,UMA,PG,12.90,0.026,Arp 24
VV 140,222.382300,-10.168750,LIB,PG,13.35,0.013,Arp 261
VV 1400,164.422100,15.334400,LEO,PG,15.40,0.018,
VV 1401,164.770000,72.633300,UMA,PG,14.70,0.007,
VV 1402,164.843950,-6.998600,CRT,PG,18.00,0.005,
VV 1403,165.079200,10.048300,LEO,PG,14.80,0.025,
VV 1404,165.145400,-14.086650,CRT,PG,16.00,0.008,
VV 1405,165.351200,57.676900,UMA,PG,13.58,0.048,
VV 1406,165.373700,-12.447200,CRT,PG,15.00,0.015,
VV 1407,165.552500,50.347800,UMA,PG,nan,0.025,
VV 1408,165.736900,50.664600,UMA,PG,15.00,0.011,
VV 1409,165.809200,-15.329200,CRT,PG,15.00,0.033,
VV 141,112.735800,72.517800,CAM,PG,14.80,0.028,
VV 1410,165.979200,43.480000,UMA,PG,14.60,0.013,
VV 1411,166.153300,45.985300,UMA,PG,14.70,0.048,
VV 1412,166.404550,56.530000,UMA,PG,13.80,0.011,
VV 1413,166.605400,17.506900,LEO,PG,13.90,0.048,
VV 1414,166.805600,65.100000,UMA,PG,16.00,0.004,
VV 1415,166.812500,18.563300,LEO,PG,14.40,0.062,
VV 1416,166.884550,2.744450,LEO,PG,16.20,0.002,
VV 1417,167.014600,53.616900,UMA,PG,14.12,0.022,
VV 1418,167.234750,26.604200,LEO,PG,15.23,0.016,
VV 1419,167.660400,28.767800,UMA,PG,14.12,0.025,
VV 142,215.110400,35.188900,BOO,PG,14.30,0.048,Arp 69;NGC 5580
VV 1420,167.695400,28.279200,LEO,PG,15.70,0.018,
VV 1421,167.751050,19.186400,LEO,PG,14.91,0.027,
VV 1422,167.832050,5.833750,LEO,PG,14.25,0.010,
VV 1423,167.829200,-36.873600,CEN,PG,13.30,0.090,
VV 1424,168.058300,65.224400,UMA,PG,16.50,0.025,
VV 1425,168.111300,45.265000,UMA,PG,15.30,0.013,
VV 1426,168.258300,28.034850,LEO,PG,16.20,0.259,
VV 1427,168.302100,5.197200,LEO,PG,14.80,0.020,
VV 1428,168.512500,20.395000,LEO,PG,15.30,0.013,
VV 1429,168.774600,25.887800,LEO,PG,15.50,0.015,
VV 143,39.773750,18.388200,ARI,PG,15.43,0.014,Arp 258
VV 1430,169.112500,41.076700,UMA,PG,15.16,0.022,
VV 1431,169.132900,61.350600,UMA,PG,16.00,0.015,
VV 1432,169.145800,7.960000,LEO,PG,15.30,nan,
VV 1433,169.637500,24.876700,LEO,PG,15.70,0.013,
VV 1434,170.166700,-5.671100,LEO,PG,15.00,0.015,
VV 1435,170.591250,24.298050,LEO,PG,14.17,0.078,
VV 1436,171.000000,-12.296700,CRT,PG,13.50,0.048,
VV 1437,171.080000,-13.856800,CRT,PG,13.50,0.018,
VV 1438,171.110200,48.880100,UMA,PG,17.00,0.005,
VV 1439,171.212500,-5.352500,LEO,PG,15.00,0.010,
VV 144,171.401200,54.382200,UMA,PG,15.80,0.033,1Zw025;Arp 151
VV 1440,172.108300,27.458300,LEO,PG,15.85,0.020,
VV 1441,172.227900,20.768500,LEO,PG,13.77,0.064,
VV 1442,172.230400,3.409400,LEO,PG,15.20,0.013,
VV 1443,172.356200,-11.079200,CRT,PG,15.50,0.020,
VV 1444,172.788300,28.568100,UMA,PG,14.90,0.043,Arp 203
VV 1445,172.973300,28.358300,UMA,PG,15.10,0.013,
VV 1446,173.020800,57.440000,UMA,PG,15.30,0.020,
VV 1447,173.058300,55.931400,UMA,PG,16.00,0.020,
VV 1448,173.097100,55.967200,UMA,PG,16.00,0.020,
VV 1449,173.145000,53.068100,UMA,PG,11.59,0.203,Arp 214
VV 145,168.335000,2.548600,LEO,PG,15.40,0.012,
VV 1450,173.182100,-16.732500,CRT,PG,15.00,0.013,
VV 1451,173.188300,-0.740600,LEO,PG,15.10,0.022,
VV 1452,173.254200,24.690000,LEO,PG,15.70,0.010,
VV 1453,173.569150,-9.582100,CRT,PG,15.00,0.012,
VV 1454,173.952100,54.524400,UMA,PG,12.13,0.062,Arp 234
VV 1455,174.227100,17.888600,LEO,PG,14.96,0.025,2Zw052
VV 1456,174.267900,13.203300,LEO,PG,15.93,nan,
VV 1457,174.379600,31.362200,UMA,PG,14.90,0.018,
VV 1458,174.447100,47.886950,UMA,PG,12.55,0.021,Arp 280
VV 1459,174.577300,47.436800,UMA,PG,15.00,0.017,
VV 146,218.911200,13.166100,BOO,PG,14.10,0.055,
VV 1460,174.722100,26.310300,LEO,PG,14.80,0.015,
VV 1461,174.740400,-17.968900,CRT,PG,15.00,0.020,
VV 1462,174.790800,-31.980600,HYA,PG,15.33,0.020,
VV 1463,175.446050,71.569000,DRA,PG,16.00,0.028,
VV 1464,175.511300,31.999400,UMA,PG,15.12,0.022,
VV 1465,175.548700,36.092800,UMA,PG,16.00,0.018,
VV 1466,175.551200,0.334200,VIR,PG,14.70,0.010,Arp 161
VV 1467,175.566700,8.773300,VIR,PG,14.70,0.025,
VV 1468,175.856300,25.005000,LEO,PG,15.41,0.015,
VV 1469,176.272700,19.970450,LEO,PG,13.47,0.014,
VV 147,183.048300,18.093600,COM,PG,17.00,0.020,
VV 1470,176.335450,15.490850,LEO,PG,17.00,0.015,
VV 1471,176.515800,-8.267800,CRT,PG,16.00,0.020,
VV 1472,176.552500,10.595600,LEO,PG,14.51,0.020,
VV 1473,176.839200,55.730000,UMA,PG,15.45,0.007,
VV 1474,176.940400,32.318100,UMA,PG,16.00,0.013,
VV 1475,177.594800,25.975000,LEO,PG,14.08,0.033,
VV 1476,177.725600,21.156800,LEO,PG,15.30,0.026,
VV 1477,177.933350,36.590550,UMA,PG,15.42,0.031,
VV 1478,177.941700,38.015000,UMA,PG,13.10,0.080,
VV 1479,177.999200,21.108300,LEO,PG,14.58,0.022,
VV 148,174.467100,56.143300,UMA,PG,15.20,0.028,
VV 1480,178.163300,50.037800,UMA,PG,15.00,0.045,
VV 1481,178.172100,20.147200,LEO,PG,15.70,0.030,
VV 1482,178.663550,49.311950,UMA,PG,18.00,0.008,
VV 1483,178.811650,79.423900,CAM,PG,15.26,0.037,
VV 1484,178.867500,54.892800,UMA,PG,15.60,0.013,
VV 1485,178.915800,12.731350,LEO,PG,16.00,0.005,
VV 1486,178.938300,49.295000,UMA,PG,15.50,0.018,
VV 1487,179.429150,25.255800,LEO,PG,14.02,0.051,
VV 1488,179.602100,-14.524700,CRV,PG,14.60,0.028,
VV 1489,179.621700,27.528900,COM,PG,13.80,0.037,Arp 305
VV 149,164.200000,6.900000,LEO,PG,14.63,0.022,
VV 1490,179.685800,28.289400,COM,PG,14.10,0.070,
VV 1491,179.861700,-15.133300,CRV,PG,15.00,0.020,
VV 1492,180.066200,56.263300,UMA,PG,16.00,0.010,7Zw432
VV 1493,180.137100,20.073900,COM,PG,12.81,0.048,
VV 1494,180.255000,-35.216100,HYA,PG,14.85,0.040,
VV 1495,180.295800,-1.295300,VIR,PG,14.40,0.028,
VV 1496,180.383550,45.640000,UMA,PG,16.00,0.031,
VV 1497,180.852500,38.813600,UMA,PG,15.40,0.013,
VV 1498,181.161200,52.956400,UMA,PG,17.00,0.010,
VV 1499,181.282100,76.133100,DRA,PG,15.39,0.022,
VV 15,217.188700,28.964200,BOO,PG,14.89,0.025,
VV 150,173.157500,52.948750,UMA,PG,15.00,0.016,Arp 322
VV 1500,181.414400,8.988750,VIR,PG,14.46,0.024,
VV 1501,181.591200,63.633600,DRA,PG,15.60,nan,
VV 1502,181.662450,25.751250,COM,PG,16.40,0.007,
VV 1503,181.711850,25.000450,COM,PG,15.70,0.012,
VV 1504,181.725000,50.291950,UMA,PG,17.00,0.011,
VV 1505,182.346700,50.946700,UMA,PG,16.00,0.015,
VV 1506,182.362300,22.093600,COM,PG,15.70,0.023,
VV 1507,182.625400,70.368300,DRA,PG,15.43,0.030,
VV 1508,182.661450,16.028200,COM,PG,12.66,0.015,
VV 1509,182.674200,13.331100,COM,PG,14.74,0.035,8Zw173
VV 151,190.766650,30.383200,COM,PG,15.00,0.012,
VV 1510,182.840000,35.844850,CVN,PG,14.97,0.005,
VV 1511,183.067500,-6.395800,VIR,PG,15.50,0.028,
VV 1512,183.103750,29.177650,COM,PG,13.15,0.075,
VV 1513,183.126650,39.099300,CVN,PG,14.39,0.029,1Zw032
VV 1514,183.170400,-14.015300,CRV,PG,13.00,0.043,
VV 1515,183.530800,-12.586700,CRV,PG,14.11,0.015,
VV 1516,183.760000,35.962100,CVN,PG,14.08,0.007,
VV 1517,183.975400,-38.092800,CEN,PG,14.13,0.043,
VV 1518,183.996700,40.572200,CVN,PG,15.44,0.005,
VV 1519,184.203950,47.447900,CVN,PG,14.27,0.019,
VV 152,217.461700,44.447800,BOO,PG,14.90,0.058,
VV 1520,184.667050,11.732900,VIR,PG,15.19,0.014,
VV 1521,184.791200,3.855300,VIR,PG,14.00,0.018,Mrk 1318
VV 1522,184.824600,12.017350,VIR,PG,15.50,0.006,
VV 1523,184.961200,-36.459200,CEN,PG,14.30,0.040,
VV 1524,184.992700,-35.964300,CEN,PG,16.22,0.010,
VV 1525,185.057500,33.665300,CVN,PG,16.00,0.025,
VV 1526,185.162500,48.698300,CVN,PG,16.00,0.020,
VV 1527,185.262100,39.868300,CVN,PG,15.10,0.013,
VV 1528,185.312500,45.811400,CVN,PG,13.35,0.062,
VV 1529,185.432500,75.316550,DRA,PG,12.80,0.012,
VV 153,168.800000,54.360000,UMA,PG,19.00,nan,
VV 1530,186.058300,7.952800,VIR,PG,14.53,0.025,
VV 1531,186.062900,20.288050,COM,PG,16.00,0.005,
VV 1532,186.168700,3.303100,VIR,PG,14.00,0.040,
VV 1533,186.325800,26.715000,COM,PG,15.41,0.033,
VV 1534,186.506200,55.519200,UMA,PG,15.00,0.015,
VV 1535,186.549200,-1.304400,VIR,PG,14.90,0.025,
VV 1536,186.566700,48.493600,CVN,PG,15.15,0.020,1Zw036
VV 1537,186.632100,9.027100,VIR,PG,13.80,0.035,
VV 1538,186.944550,50.400600,CVN,PG,15.41,0.027,
VV 1539,186.943300,18.541100,COM,PG,17.00,0.010,
VV 154,141.208300,21.571100,LEO,PG,17.00,0.015,
VV 1540,187.023700,-4.945300,VIR,PG,16.00,0.013,
VV 1541,187.104200,44.633100,CVN,PG,15.10,0.015,
VV 1542,187.114200,28.673600,COM,PG,16.00,0.028,
VV 1543,187.161200,35.717500,CVN,PG,15.00,0.028,
VV 1544,187.394200,10.793600,VIR,PG,15.20,0.025,
VV 1545,187.734600,51.342500,CVN,PG,15.00,0.012,
VV 1546,188.006200,49.630800,CVN,PG,15.00,0.030,
VV 1547,188.020000,11.817500,VIR,PG,15.72,0.015,
VV 1548,188.408300,49.121400,CVN,PG,16.00,0.015,
VV 1549,188.663700,7.160600,VIR,PG,13.78,0.033,
VV 155,138.992300,44.342500,LYN,PG,14.90,0.027,Arp 55
VV 1550,188.850800,29.491700,COM,PG,15.01,0.028,
VV 1551,189.305800,-28.493300,HYA,PG,13.47,0.075,
VV 1552,189.465800,-40.536700,CEN,PG,13.12,0.050,
VV 1553,189.976700,-5.357500,VIR,PG,15.50,0.007,
VV 1554,190.096650,8.176400,VIR,PG,16.00,0.006,
VV 1555,190.388550,26.065700,COM,PG,13.96,0.057,Arp 34
VV 1556,190.511650,32.556500,CVN,PG,9.75,0.042,Arp 281
VV 1557,190.698550,55.145850,UMA,PG,14.30,0.031,
VV 1558,190.712050,11.439450,VIR,PG,12.13,0.027,
VV 1559,190.884150,49.879850,CVN,PG,16.00,0.005,
VV 156,240.062100,18.375800,SER,PG,16.00,0.013,
VV 1560,190.990400,32.168100,CVN,PG,10.96,0.500,NGC 4656
VV 1561,191.114200,-40.728300,CEN,PG,15.25,0.025,
VV 1562,191.294600,23.040250,COM,PG,14.40,0.008,
VV 1563,191.320400,27.125000,COM,PG,13.09,0.035,Arp 163
VV 1564,191.373300,53.866700,UMA,PG,17.00,0.018,
VV 1565,191.727900,-11.636900,VIR,PG,13.00,0.035,
VV 1566,191.998300,4.433100,VIR,PG,15.50,0.020,
VV 1567,192.425000,-4.580600,VIR,PG,15.00,0.028,
VV 1568,192.641250,-9.485400,VIR,PG,15.00,0.069,
VV 1569,192.732900,-14.330800,CRV,PG,13.50,0.015,
VV 157,126.954200,73.650300,CAM,PG,15.50,0.022,
VV 1570,192.805800,-6.558900,VIR,PG,14.50,0.033,
VV 1571,192.939600,25.775000,COM,PG,12.96,0.087,Arp 159
VV 1572,193.051700,-13.415000,CRV,PG,15.00,0.018,
VV 1573,193.153300,11.272100,VIR,PG,11.12,0.178,
VV 1574,193.117500,60.064700,UMA,PG,15.70,0.013,
VV 1575,193.150800,-21.912200,CRV,PG,15.85,0.006,
VV 1576,193.210800,-41.331950,CEN,PG,13.90,0.012,
VV 1577,193.510000,48.785000,CVN,PG,17.00,0.015,
VV 1578,193.765850,8.065850,VIR,PG,13.12,0.007,
VV 1579,194.204550,48.298450,CVN,PG,14.40,0.006,1Zw045
VV 158,209.128950,28.519600,CVN,PG,15.40,0.097,
VV 1580,194.232900,32.447800,CVN,PG,15.30,0.018,
VV 1581,194.241200,30.716100,COM,PG,14.50,0.007,
VV 1582,194.387250,28.479300,COM,PG,13.61,0.009,
VV 1583,194.804200,8.980000,VIR,PG,15.70,0.050,
VV 1584,195.322500,48.059200,CVN,PG,15.10,0.018,
VV 1585,195.517500,-11.378600,VIR,PG,14.00,0.025,
VV 1586,195.588750,32.903200,CVN,PG,15.39,0.034,
VV 1587,195.990850,-11.498750,VIR,PG,12.71,0.031,Arp 176
VV 1588,195.995800,14.898300,COM,PG,16.33,0.010,
VV 1589,196.104200,7.915000,VIR,PG,15.60,0.005,
VV 159,240.554350,15.931150,HER,PG,14.16,0.092,Arp 324
VV 1590,196.316700,25.958900,COM,PG,15.22,0.015,8Zw232
VV 1591,196.382100,53.617100,UMA,PG,16.00,0.006,
VV 1592,196.424200,36.017500,CVN,PG,15.00,0.028,
VV 1593,196.770800,13.650000,VIR,PG,14.70,0.015,
VV 1594,196.786850,-33.865800,CEN,PG,14.71,0.006,
VV 1595,196.820800,13.650000,VIR,PG,15.60,0.013,
VV 1596,197.122500,84.630600,CAM,PG,14.03,0.043,7Zw501
VV 1597,197.424600,2.457800,VIR,PG,15.50,0.010,
VV 1598,197.460800,-24.241100,HYA,PG,14.03,0.043,
VV 1599,197.738300,49.859400,CVN,PG,16.00,nan,
VV 16,236.733750,17.879050,SER,PG,13.20,0.026,Arp 72
VV 160,168.800000,53.655000,UMA,PG,19.00,nan,
VV 1600,197.982900,46.907200,CVN,PG,16.00,0.010,
VV 1601,198.215800,40.543100,CVN,PG,15.00,0.013,
VV 1602,198.430400,33.980000,CVN,PG,15.00,0.015,
VV 1603,198.531450,38.283350,CVN,PG,15.00,0.017,
VV 1604,198.542500,39.146900,CVN,PG,15.60,0.030,
VV 1605,198.814800,44.406950,CVN,PG,16.00,0.012,
VV 1606,199.238550,-16.613300,VIR,PG,11.67,0.044,
VV 1607,199.499800,-0.303350,VIR,PG,14.50,0.020,
VV 1608,199.693300,27.732200,COM,PG,14.90,0.028,
VV 1609,199.938550,-27.419300,HYA,PG,12.00,0.043,
VV 161,79.152900,6.442500,ORI,PG,16.00,0.019,
VV 1610,199.974950,52.060250,CVN,PG,15.00,0.049,
VV 1611,200.067450,33.144000,CVN,PG,15.00,0.012,
VV 1612,200.243950,8.981950,VIR,PG,14.84,0.011,
VV 1613,200.315200,-43.713150,CEN,PG,12.51,0.027,
VV 1614,200.478700,35.360300,CVN,PG,15.50,0.013,
VV 1615,200.575400,21.773850,COM,PG,16.00,0.041,
VV 1616,200.598300,-31.074400,CEN,PG,14.55,0.013,
VV 1617,201.120000,-30.431400,CEN,PG,14.05,0.020,
VV 1618,201.202500,16.145150,COM,PG,15.50,0.005,
VV 1619,201.502100,-26.678750,HYA,PG,14.99,0.009,
VV 162,86.369800,-25.931950,LEP,PG,13.89,0.009,
VV 1620,201.965650,-29.617350,HYA,PG,12.83,0.017,
VV 1621,201.979200,30.375000,CVN,PG,15.40,0.018,
VV 1622,202.017950,34.321950,CVN,PG,15.00,0.022,
VV 1623,202.147500,38.976900,CVN,PG,17.00,0.013,
VV 1624,202.204200,38.744700,CVN,PG,15.00,0.018,
VV 1625,202.359150,11.766250,VIR,PG,13.71,0.073,
VV 1626,202.608300,31.622200,CVN,PG,13.60,0.070,Arp 334
VV 1627,202.610800,30.028600,CVN,PG,14.88,0.025,
VV 1628,202.767900,-15.102200,VIR,PG,15.00,0.035,
VV 1629,203.128700,1.846900,VIR,PG,14.08,0.030,
VV 163,206.103700,20.412200,BOO,PG,14.89,0.030,
VV 1630,203.199200,41.868300,CVN,PG,12.90,0.008,
VV 1631,203.266050,37.191650,CVN,PG,15.60,0.011,
VV 1632,203.371200,33.042500,CVN,PG,14.44,0.028,
VV 1633,203.620800,8.811700,VIR,PG,15.30,0.020,
VV 1634,203.752050,34.043650,CVN,PG,13.88,0.074,
VV 1635,203.730400,31.392800,CVN,PG,14.40,0.033,Arp 183
VV 1636,203.742500,45.779200,CVN,PG,15.40,0.025,
VV 1637,203.817050,-10.887050,VIR,PG,15.50,0.011,
VV 1638,203.961450,13.335800,VIR,PG,15.20,0.050,
VV 1639,204.059750,-1.039300,VIR,PG,15.94,0.003,
VV 164,221.359200,-20.686700,LIB,PG,15.03,0.035,
VV 1640,204.372100,4.103900,VIR,PG,14.45,0.025,
VV 1641,204.409600,28.802800,CVN,PG,15.00,0.015,
VV 1642,204.574200,48.277250,UMA,PG,14.00,0.002,1Zw067
VV 1643,205.075400,-28.893600,HYA,PG,14.97,0.002,
VV 1644,205.126200,-33.656100,CEN,PG,13.54,0.043,
VV 1645,205.282900,23.282200,BOO,PG,15.36,0.013,
VV 1646,205.363100,23.246100,BOO,PG,15.60,0.014,
VV 1647,205.877100,43.463300,CVN,PG,14.80,0.028,
VV 1648,205.927700,3.892950,VIR,PG,15.00,0.021,
VV 1649,206.270800,8.483300,BOO,PG,15.50,0.015,
VV 165,221.983550,19.059150,BOO,PG,15.97,0.041,Arp 328
VV 1650,206.696700,-37.911700,CEN,PG,14.74,0.045,
VV 1651,206.849400,-30.412350,CEN,PG,15.13,0.010,
VV 1652,206.925000,17.718300,BOO,PG,14.97,0.028,
VV 1653,207.060600,15.428900,BOO,PG,15.44,0.004,
VV 1654,207.162100,43.411900,CVN,PG,14.10,0.058,
VV 1655,207.168300,31.461400,CVN,PG,15.23,0.018,
VV 1656,207.172500,28.233050,CVN,PG,15.30,0.015,
VV 1657,207.347500,28.108100,CVN,PG,15.31,0.022,
VV 1658,207.645850,33.720150,CVN,PG,13.50,0.031,
VV 1659,207.708550,2.314850,VIR,PG,15.10,0.032,
VV 166,4.596650,30.057900,AND,PG,13.91,0.096,Arp 113
VV 1660,207.972100,64.372500,DRA,PG,15.84,0.018,7Zw528
VV 1661,208.250000,68.551700,DRA,PG,16.00,0.013,
VV 1662,208.317900,40.795600,CVN,PG,15.40,0.028,
VV 1663,208.361200,40.292950,CVN,PG,11.96,0.020,
VV 1664,208.519400,33.585250,CVN,PG,14.70,0.007,
VV 1665,208.555400,31.099400,CVN,PG,15.70,0.028,
VV 1666,208.702050,52.569850,UMA,PG,16.00,0.008,
VV 1667,209.037900,30.089450,CVN,PG,15.60,0.019,
VV 1668,209.939800,40.384300,CVN,PG,15.10,0.017,
VV 1669,210.266700,29.525600,CVN,PG,15.10,0.025,
VV 167,331.596650,-21.075850,AQR,PG,16.05,0.010,Arp 325
VV 1670,210.360800,-2.713300,VIR,PG,15.70,0.018,
VV 1671,210.912100,11.385550,BOO,PG,14.58,0.016,
VV 1672,210.969200,-10.140600,VIR,PG,13.29,0.055,
VV 1673,211.030200,33.333050,CVN,PG,16.18,0.032,
VV 1674,211.066250,33.322650,CVN,PG,15.12,0.054,
VV 1675,211.286450,-17.492500,VIR,PG,15.00,0.023,
VV 1676,211.308750,29.420800,BOO,PG,15.50,0.011,
VV 1677,211.426050,-13.598600,VIR,PG,15.99,0.004,
VV 1678,211.770000,-30.016100,HYA,PG,13.33,0.033,
VV 1679,211.828300,-22.042500,VIR,PG,15.67,0.033,
VV 168,133.188700,-1.814400,HYA,PG,15.10,0.022,
VV 1680,211.856200,14.918600,BOO,PG,15.60,0.010,
VV 1681,211.895800,73.031400,UMI,PG,15.50,0.013,
VV 1682,212.507250,17.715000,BOO,PG,12.48,0.044,Arp 117
VV 1683,212.529600,17.615300,BOO,PG,14.70,0.028,Arp 79
VV 1684,213.117700,45.691700,BOO,PG,14.20,0.009,
VV 1685,213.760800,-43.977500,CEN,PG,12.74,0.030,
VV 1686,214.132500,39.588900,BOO,PG,13.80,0.018,
VV 1687,214.374150,28.806400,BOO,PG,15.60,0.013,
VV 1688,214.408300,2.036700,VIR,PG,15.30,nan,8Zw396
VV 1689,214.515000,28.866100,BOO,PG,15.34,0.013,
VV 169,80.448100,6.682800,ORI,PG,14.57,0.023,Arp 327
VV 1690,214.583300,11.186700,BOO,PG,14.80,0.030,
VV 1691,214.830000,26.301650,BOO,PG,14.72,0.021,
VV 1692,214.997100,-4.450300,VIR,PG,14.50,0.025,
VV 1693,215.076650,3.963200,VIR,PG,11.46,0.128,Arp 286
VV 1694,215.304600,29.985150,BOO,PG,15.03,0.017,
VV 1695,215.355000,27.120800,BOO,PG,15.60,0.015,
VV 1696,215.550200,48.494150,BOO,PG,17.00,0.011,1Zw084
VV 1697,215.920400,53.916100,BOO,PG,15.00,0.020,
VV 1698,216.756250,26.463450,BOO,PG,16.00,0.004,
VV 1699,217.149600,11.372400,BOO,PG,13.94,0.041,
VV 17,343.735800,-16.132500,AQR,PG,16.05,0.033,
VV 170,205.472050,2.078200,VIR,PG,16.77,0.018,
VV 1700,217.395000,49.637500,BOO,PG,16.00,0.020,
VV 1701,217.562900,-34.235300,CEN,PG,13.26,0.058,
VV 1702,217.855800,33.230300,BOO,PG,14.60,0.020,
VV 1703,218.021700,28.958600,BOO,PG,15.10,0.010,
VV 1704,218.151200,23.811100,BOO,PG,15.00,0.015,
VV 1705,218.322500,3.903100,VIR,PG,14.66,0.025,
VV 1706,218.448350,40.087650,BOO,PG,14.70,0.014,
VV 1707,219.496050,38.361550,BOO,PG,16.00,0.007,
VV 1708,219.750400,30.814200,BOO,PG,15.44,0.020,
VV 1709,220.141450,-0.303750,VIR,PG,11.84,0.189,8Zw447
VV 171,140.857300,22.322250,LEO,PG,15.10,0.022,
VV 1710,220.166700,3.453300,VIR,PG,13.89,0.025,Arp 171
VV 1711,220.164750,53.512200,BOO,PG,15.40,0.018,1Zw092
VV 1712,221.320200,38.730000,BOO,PG,13.70,0.020,Arp 297
VV 1713,221.669600,12.605000,BOO,PG,14.66,0.025,
VV 1714,221.811700,13.457200,BOO,PG,14.90,nan,
VV 1715,222.391700,11.248900,BOO,PG,15.30,0.007,
VV 1716,222.525400,54.923900,BOO,PG,16.00,0.015,
VV 1717,222.694600,73.823300,UMI,PG,15.51,0.018,
VV 1718,222.720800,5.111700,VIR,PG,14.60,nan,
VV 1719,222.742900,-18.470300,LIB,PG,13.76,0.028,
VV 172,173.026050,70.814050,DRA,PG,15.93,0.015,Arp 329
VV 1720,222.823700,18.686900,BOO,PG,15.46,0.007,
VV 1721,222.850200,6.801150,VIR,PG,15.60,0.017,
VV 1722,222.941900,53.426100,BOO,PG,16.50,0.024,
VV 1723,223.284800,36.919050,BOO,PG,15.60,0.021,
VV 1724,223.459550,3.563050,VIR,PG,12.24,0.072,
VV 1725,223.990200,11.863200,BOO,PG,14.48,0.020,
VV 1726,224.165800,6.460600,VIR,PG,16.23,0.013,
VV 1727,224.516700,58.868300,DRA,PG,15.10,0.033,
VV 1728,224.604200,23.951700,BOO,PG,15.50,0.010,
VV 1729,224.666700,53.886100,BOO,PG,13.42,0.043,Arp 136
VV 173,23.121700,4.595800,PSC,PG,14.60,0.030,Arp 306
VV 1730,224.916700,13.226650,BOO,PG,15.02,0.017,
VV 1731,225.101200,1.622500,VIR,PG,14.48,0.018,
VV 1732,225.247700,-15.409150,LIB,PG,15.00,0.008,
VV 1733,225.250200,-15.394550,LIB,PG,17.00,0.031,
VV 1734,225.689150,53.510950,BOO,PG,16.00,0.004,1Zw100
VV 1735,226.082050,28.532250,BOO,PG,15.30,0.109,
VV 1736,226.424600,5.095000,VIR,PG,15.30,0.005,
VV 1737,226.487500,42.224200,BOO,PG,16.00,0.020,
VV 1738,226.608300,-43.234400,LUP,PG,15.00,0.028,
VV 1739,226.639800,42.640800,BOO,PG,14.20,0.003,1Zw102
VV 174,23.175000,4.640000,PSC,PG,15.50,0.015,Arp 306
VV 1740,226.687500,20.508300,BOO,PG,nan,0.018,
VV 1741,226.711200,-14.571900,LIB,PG,15.00,0.020,
VV 1742,226.881050,19.590950,BOO,PG,13.27,0.036,
VV 1743,227.750000,23.611700,SER,PG,15.50,0.022,
VV 1744,228.325000,34.163300,BOO,PG,16.50,0.018,
VV 1745,228.564200,20.476900,SER,PG,14.40,0.037,
VV 1746,228.633300,81.951700,UMI,PG,16.00,0.010,
VV 1747,228.758300,61.200000,DRA,PG,14.50,0.025,
VV 1748,229.016200,43.159700,BOO,PG,15.70,0.013,
VV 1749,229.450000,4.151700,SER,PG,14.90,0.025,
VV 175,29.094150,5.627800,PSC,PG,12.20,0.013,3Zw038
VV 1750,229.687500,41.878200,BOO,PG,14.90,0.027,
VV 1751,230.016700,11.863100,SER,PG,15.40,0.022,
VV 1752,230.082300,69.128500,UMI,PG,15.00,0.013,
VV 1753,230.147100,79.492800,UMI,PG,15.10,nan,7Zw601
VV 1754,230.166700,49.105000,BOO,PG,15.40,0.018,1Zw109
VV 1755,230.283950,50.670400,BOO,PG,16.00,0.006,
VV 1756,230.357700,-13.130550,LIB,PG,12.75,0.125,
VV 1757,230.386450,-7.412500,LIB,PG,14.50,0.071,Arp 254
VV 1758,230.524350,33.147500,BOO,PG,15.00,0.003,
VV 1759,230.780800,8.528300,SER,PG,15.60,0.013,
VV 176,25.526200,7.662800,PSC,PG,15.00,0.015,
VV 1760,232.061450,42.936800,BOO,PG,14.80,0.020,1Zw113
